Horodate;Sous profil;Groupe période mobile;Coefficient dynamique j+1;Indicateur dispersion des poids;Indicateur de précision
2023-03-28T15:30:00+02:00;RES3_BUHP;NA;0.8209253586;100.0;100.0
2023-03-28T15:30:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T15:30:00+02:00;PRO4-BRET_HC;NA;0.6672943816;100.0;100.0
2023-03-28T15:30:00+02:00;RES4-BRET_HC;NA;0.7409130638;100.0;100.0
2023-03-28T15:30:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T15:30:00+02:00;RES4-PACA_HC;NA;0.6343696173;100.0;100.0
2023-03-28T15:30:00+02:00;RES11_BASE;NA;0.9624160197;100.0;100.0
2023-03-28T15:30:00+02:00;PRO2_HP;NA;1.255563085;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-PACA_HC;NA;0.78551084;100.0;100.0
2023-03-28T15:00:00+02:00;RES2_HC;NA;0.7900706668;99.0;100.0
2023-03-28T15:00:00+02:00;RES2_HP;NA;0.9726476584;100.0;100.0
2023-03-28T15:00:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRD3_BASE;NA;1.5942525828;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-PACA_HC;NA;0.6256843977;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO5_BASE;NA;0.0656054942;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-NORD_HC;NA;0.8718268873;100.0;100.0
2023-03-28T15:00:00+02:00;PRO1_BASE;NA;1.2802824697;100.0;100.0
2023-03-28T15:00:00+02:00;PRO3_BUHP;NA;0.9874824401;100.0;100.0
2023-03-28T15:00:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-SUD_HC;NA;0.7008766206;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES11_BASE;NA;0.9731833049;100.0;100.0
2023-03-28T15:00:00+02:00;RES3_BUHP;NA;0.8312129936;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-BRET_HC;NA;0.7882281336;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-SUD_HC;NA;0.6897155698;100.0;100.0
2023-03-28T15:00:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-BRET_HC;NA;0.6614592969;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-NORD_HC;NA;0.78611132;100.0;100.0
2023-03-28T15:00:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES1_BASE;NA;0.8467148901;100.0;100.0
2023-03-28T15:00:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;PRO2_HC;NA;0.7060382911;100.0;100.0
2023-03-28T15:00:00+02:00;PRO2_HP;NA;1.227494686;100.0;100.0
2023-03-28T15:00:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T15:00:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-PACA_HC;NA;0.6380846335;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES2_HC;NA;0.6619056674;99.0;100.0
2023-03-28T14:30:00+02:00;RES3_BUHP;NA;0.8487898611;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-SUD_HC;NA;0.7171740155;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-NORD_HC;NA;0.9213007531;100.0;100.0
2023-03-28T14:30:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-NORD_HC;NA;0.8000714431;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-PACA_HC;NA;0.7924514105;100.0;100.0
2023-03-28T14:30:00+02:00;PRO5_BASE;NA;0.0656439414;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-SUD_HC;NA;0.7138616951;100.0;100.0
2023-03-28T14:30:00+02:00;RES1_BASE;NA;0.872057566;100.0;100.0
2023-03-28T14:30:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-BRET_HC;NA;0.783396322;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;PRO3_BUHP;NA;1.0012104964;100.0;100.0
2023-03-28T14:30:00+02:00;PRO4-BRET_HC;NA;0.6854831852;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES2_HP;NA;1.0072435011;100.0;100.0
2023-03-28T14:30:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES11_BASE;NA;1.0007892201;100.0;100.0
2023-03-28T14:30:00+02:00;PRD3_BASE;NA;1.6570508667;100.0;100.0
2023-03-28T14:30:00+02:00;PRO1_BASE;NA;1.3021403668;100.0;100.0
2023-03-28T14:30:00+02:00;PRO2_HC;NA;0.6935798376;100.0;100.0
2023-03-28T14:30:00+02:00;PRO2_HP;NA;1.2587921438;100.0;100.0
2023-03-28T14:30:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T14:30:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES2_HP;NA;0.9392636741;100.0;100.0
2023-03-28T14:00:00+02:00;PRO1_BASE;NA;1.3136780812;100.0;100.0
2023-03-28T14:00:00+02:00;PRO2_HP;NA;1.2018452922;100.0;100.0
2023-03-28T14:00:00+02:00;RES1_BASE;NA;0.905000683;100.0;100.0
2023-03-28T14:00:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-SUD_HC;NA;0.7327473143;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-BRET_HC;NA;0.8311064627;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-PACA_HC;NA;0.7885789643;100.0;100.0
2023-03-28T14:00:00+02:00;PRO5_BASE;NA;0.0654754681;100.0;100.0
2023-03-28T14:00:00+02:00;PRD3_BASE;NA;1.6841924888;100.0;100.0
2023-03-28T14:00:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-PACA_HC;NA;0.6840480042;100.0;100.0
2023-03-28T14:00:00+02:00;PRO2_HC;NA;0.8906631838;100.0;100.0
2023-03-28T14:00:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES3_BUHP;NA;0.8707132209;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-SUD_HC;NA;0.7571502797;100.0;100.0
2023-03-28T14:00:00+02:00;RES11_BASE;NA;1.0326285363;100.0;100.0
2023-03-28T14:00:00+02:00;RES2_HC;NA;0.6880386875;99.0;100.0
2023-03-28T14:00:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO3_BUHP;NA;1.0193775487;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-NORD_HC;NA;0.8089416372;100.0;100.0
2023-03-28T14:00:00+02:00;PRO4-BRET_HC;NA;0.7177380711;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-NORD_HC;NA;0.9553745171;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T14:00:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-BRET_HC;NA;0.8746521167;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-PACA_HC;NA;0.7222143372;100.0;100.0
2023-03-28T13:30:00+02:00;PRO1_BASE;NA;1.287116161;100.0;100.0
2023-03-28T13:30:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO5_BASE;NA;0.0657726475;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-NORD_HC;NA;1.0058035389;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO2_HC;NA;0.9094656429;100.0;100.0
2023-03-28T13:30:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES11_BASE;NA;1.0902578702;100.0;100.0
2023-03-28T13:30:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-PACA_HC;NA;0.7949763254;100.0;100.0
2023-03-28T13:30:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES1_BASE;NA;0.9495410881;100.0;100.0
2023-03-28T13:30:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO3_BUHP;NA;1.0051636978;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-NORD_HC;NA;0.8035588379;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES2_HP;NA;0.968646939;100.0;100.0
2023-03-28T13:30:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-BRET_HC;NA;0.7005918802;100.0;100.0
2023-03-28T13:30:00+02:00;PRD3_BASE;NA;1.6803810692;100.0;100.0
2023-03-28T13:30:00+02:00;RES2_HC;NA;0.5722716338;99.0;100.0
2023-03-28T13:30:00+02:00;PRO4-SUD_HC;NA;0.7148669917;100.0;100.0
2023-03-28T13:30:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES3_BUHP;NA;0.9156145551;100.0;100.0
2023-03-28T13:30:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;PRO2_HP;NA;1.1898823574;100.0;100.0
2023-03-28T13:30:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T13:30:00+02:00;RES4-SUD_HC;NA;0.8052318404;100.0;100.0
2023-03-28T13:00:00+02:00;PRO3_BUHP;NA;1.0244381101;100.0;100.0
2023-03-28T13:00:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;PRD3_BASE;NA;1.6726997428;100.0;100.0
2023-03-28T13:00:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-BRET_HC;NA;0.7006757319;100.0;100.0
2023-03-28T13:00:00+02:00;PRO5_BASE;NA;0.0647106149;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-NORD_HC;NA;1.0641520338;100.0;100.0
2023-03-28T13:00:00+02:00;PRO2_HC;NA;0.8892071708;100.0;100.0
2023-03-28T13:00:00+02:00;PRO2_HP;NA;1.2401397189;100.0;100.0
2023-03-28T13:00:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-SUD_HC;NA;0.7323187712;100.0;100.0
2023-03-28T13:00:00+02:00;RES11_BASE;NA;1.1538785017;100.0;100.0
2023-03-28T13:00:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-BRET_HC;NA;0.9853924684;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-SUD_HC;NA;0.8730710329;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES2_HC;NA;0.5648495497;99.0;100.0
2023-03-28T13:00:00+02:00;RES2_HP;NA;1.0288931808;100.0;100.0
2023-03-28T13:00:00+02:00;PRO1_BASE;NA;1.2834856378;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-PACA_HC;NA;0.7911386283;100.0;100.0
2023-03-28T13:00:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES4-PACA_HC;NA;0.7333924413;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES3_BUHP;NA;0.9593927608;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;RES1_BASE;NA;1.0019719318;100.0;100.0
2023-03-28T13:00:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T13:00:00+02:00;PRO4-NORD_HC;NA;0.8173192176;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-BRET_HC;NA;0.7462575629;100.0;100.0
2023-03-28T12:30:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES1_BASE;NA;1.0462304322;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-SUD_HC;NA;0.9122742896;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES2_HP;NA;1.154264317;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-PACA_HC;NA;0.7886505885;100.0;100.0
2023-03-28T12:30:00+02:00;PRO3_BUHP;NA;1.0756311153;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-SUD_HC;NA;0.7564264711;100.0;100.0
2023-03-28T12:30:00+02:00;RES2_HC;NA;0.4916377582;99.0;100.0
2023-03-28T12:30:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-BRET_HC;NA;1.0144454817;100.0;100.0
2023-03-28T12:30:00+02:00;PRD3_BASE;NA;1.6220536207;100.0;100.0
2023-03-28T12:30:00+02:00;PRO2_HP;NA;1.3577759439;100.0;100.0
2023-03-28T12:30:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO5_BASE;NA;0.0659388045;100.0;100.0
2023-03-28T12:30:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-PACA_HC;NA;0.7669780324;100.0;100.0
2023-03-28T12:30:00+02:00;PRO2_HC;NA;0.7598490844;100.0;100.0
2023-03-28T12:30:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;RES3_BUHP;NA;1.0152154162;100.0;100.0
2023-03-28T12:30:00+02:00;RES11_BASE;NA;1.2004596375;100.0;100.0
2023-03-28T12:30:00+02:00;RES4-NORD_HC;NA;1.092543251;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T12:30:00+02:00;PRO1_BASE;NA;1.3279018412;100.0;100.0
2023-03-28T12:30:00+02:00;PRO4-NORD_HC;NA;0.8537173478;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES11_BASE;NA;1.2465923573;100.0;100.0
2023-03-28T12:00:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-NORD_HC;NA;1.1425819959;100.0;100.0
2023-03-28T12:00:00+02:00;PRO1_BASE;NA;1.4182042092;100.0;100.0
2023-03-28T12:00:00+02:00;RES3_BUHP;NA;1.070868441;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-SUD_HC;NA;0.8166280546;100.0;100.0
2023-03-28T12:00:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRD3_BASE;NA;1.5256608578;100.0;100.0
2023-03-28T12:00:00+02:00;PRO2_HC;NA;0.2360715133;100.0;100.0
2023-03-28T12:00:00+02:00;PRO2_HP;NA;1.6846697148;100.0;100.0
2023-03-28T12:00:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES1_BASE;NA;1.0741575837;100.0;100.0
2023-03-28T12:00:00+02:00;RES2_HC;NA;0.1475303408;99.0;100.0
2023-03-28T12:00:00+02:00;RES2_HP;NA;1.4413596052;100.0;100.0
2023-03-28T12:00:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-PACA_HC;NA;0.8614700832;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO5_BASE;NA;0.0658490459;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO3_BUHP;NA;1.1454167677;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-BRET_HC;NA;1.0479672288;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-SUD_HC;NA;0.9624695052;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES4-PACA_HC;NA;0.8097856147;100.0;100.0
2023-03-28T12:00:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-BRET_HC;NA;0.7826035328;100.0;100.0
2023-03-28T12:00:00+02:00;PRO4-NORD_HC;NA;0.9120050753;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES2_HP;NA;1.5530062655;100.0;100.0
2023-03-28T11:30:00+02:00;PRO2_HC;NA;0.007283034;100.0;100.0
2023-03-28T11:30:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRD3_BASE;NA;1.3928118841;100.0;100.0
2023-03-28T11:30:00+02:00;PRO1_BASE;NA;1.4976612537;100.0;100.0
2023-03-28T11:30:00+02:00;RES1_BASE;NA;1.0339830069;100.0;100.0
2023-03-28T11:30:00+02:00;RES2_HC;NA;0.009515203;99.0;100.0
2023-03-28T11:30:00+02:00;PRO4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-SUD_HC;NA;0.8734551576;100.0;100.0
2023-03-28T11:30:00+02:00;PRO5_BASE;NA;0.0672504436;100.0;100.0
2023-03-28T11:30:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-NORD_HC;NA;1.1428238893;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-BRET_HC;NA;0.7972258648;100.0;100.0
2023-03-28T11:30:00+02:00;RES3_RHP;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-BRET_HC;NA;1.0617926417;100.0;100.0
2023-03-28T11:30:00+02:00;PRO3_BUHC;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES3_BUHP;NA;1.0791263062;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES11_BASE;NA;1.2441132127;100.0;100.0
2023-03-28T11:30:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO3_BCHP;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO3_RHC;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-NORD_PM;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO2_HP;NA;1.8483017839;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-PACA_HC;NA;0.903250119;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-PACA_HC;NA;0.8363144755;100.0;100.0
2023-03-28T11:30:00+02:00;PRO3_BCHC;NA;0.0;100.0;100.0
2023-03-28T11:30:00+02:00;PRO3_BUHP;NA;1.2010102706;100.0;100.0
2023-03-28T11:30:00+02:00;PRO4-NORD_HC;NA;0.9382023859;100.0;100.0
2023-03-28T11:30:00+02:00;RES4-SUD_HC;NA;0.9855768549;100.0;100.0
2023-03-28T11:00:00+02:00;RES4-NORD_HC;NA;1.1498318401;100.0;100.0
2023-03-28T11:00:00+02:00;PRO4-SUD_HC;NA;0.8935035897;100.0;100.0
2023-03-28T11:00:00+02:00;PRO4-SUD_PM;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;PRO3_RHP;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;RES3_BCHP;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;RES3_BUHC;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;PRO4-BRET_PM;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;RES3_BCHC;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;RES4-PACA_PM;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;RES3_BUHP;NA;1.0710594963;100.0;100.0
2023-03-28T11:00:00+02:00;PRO3_BUHP;NA;1.2330250683;100.0;100.0
2023-03-28T11:00:00+02:00;RES3_RHC;NA;0.0;100.0;100.0
2023-03-28T11:00:00+02:00;RES11_BASE;NA;1.2339470973;100.0;100.0
2023-03-28T11:00:00+02:00;PRO2_HP;NA;1.8824753781;100.0;100.0
2023-03-28T11:00:00+02:00;RES2_HC;NA;0.0085149019;99.0;100.0
2023-03-28T11:00:00+02:00;RES2_HP;NA;1.5381545539;100.0;100.0
2023-03-28T11:00:00+02:00;PRO4-NORD_HC;NA;0.9617417355;100.0;100.0
